Store,Product,Space,Profit,Sales,Units
752,JENNIFER LOPEZ,2,4856,17484.79,58
753,JENNIFER LOPEZ,2,9489,22924.61,55
755,JENNIFER LOPEZ,2,4144,20836.56,83
756,JENNIFER LOPEZ,2,7364,29336.07,69
757,JENNIFER LOPEZ,2,7971,26881.42,46
758,JENNIFER LOPEZ,2,4194,19906.14,49
759,JENNIFER LOPEZ,2,5098,11863.71,66
760,JENNIFER LOPEZ,2,6340,16019.21,31
761,JENNIFER LOPEZ,2,2095,14830.95,9
762,JENNIFER LOPEZ,2,9709,15087.73,62
763,JENNIFER LOPEZ,2,7921,20779.44,39
765,JENNIFER LOPEZ,2,2505,21496.15,27
766,JENNIFER LOPEZ,2,3836,26900.47,42
767,JENNIFER LOPEZ,2,5930,20559.38,36
768,JENNIFER LOPEZ,2,1416,16607.57,6
769,JENNIFER LOPEZ,2.5,7013,28355.65,9
770,JENNIFER LOPEZ,2,8251,17926.83,37
771,JENNIFER LOPEZ,2,1092,17828.26,71
772,JENNIFER LOPEZ,2,4500,20693.64,50
773,JENNIFER LOPEZ,2,2539,18804.23,50
774,JENNIFER LOPEZ,2,8665,10048.55,12
775,JENNIFER LOPEZ,2,4424,9800.26,16
776,JENNIFER LOPEZ,2,3787,11050.71,64
777,JENNIFER LOPEZ,2,3677,9493.48,26
778,JENNIFER LOPEZ,2,7099,11726.5,6
779,JENNIFER LOPEZ,2,1516,19750.25,35
780,JENNIFER LOPEZ,2,7555,13438.35,30
781,JENNIFER LOPEZ,2.5,8914,40255.98,75
782,JENNIFER LOPEZ,2.5,3648,39509.39,65
783,JENNIFER LOPEZ,2,5779,26586.48,48
784,JENNIFER LOPEZ,2,6892,11009.3,92
785,JENNIFER LOPEZ,2,1154,13874.9,70
786,JENNIFER LOPEZ,2,8037,20007.08,2
787,JENNIFER LOPEZ,2,8683,29513.78,90
788,JENNIFER LOPEZ,2,9283,21989.44,12
789,JENNIFER LOPEZ,2.5,9777,13337.37,12
790,JENNIFER LOPEZ,2,6061,16691.35,6
795,JENNIFER LOPEZ,2,5340,19394.19,55
796,JENNIFER LOPEZ,2,5845,15090.8,83
797,JENNIFER LOPEZ,2,7836,20222.15,16
798,JENNIFER LOPEZ,2,7881,24842.78,7
799,JENNIFER LOPEZ,2,5606,25270.14,29
951,JENNIFER LOPEZ,2,2059,32101.28,89
952,JENNIFER LOPEZ,2,8457,26216.89,76
953,JENNIFER LOPEZ,2,2278,24742.79,59
954,JENNIFER LOPEZ,2,1499,20546.53,5
955,JENNIFER LOPEZ,2,7398,25846.97,97
956,JENNIFER LOPEZ,2,5609,23602.02,65
957,JENNIFER LOPEZ,2,9928,14686.27,86
958,JENNIFER LOPEZ,2,3081,22427.98,63
960,JENNIFER LOPEZ,2,5113,21615.17,100
962,JENNIFER LOPEZ,2,9641,17261.97,14
963,JENNIFER LOPEZ,2,4747,33316.06,2
964,JENNIFER LOPEZ,2,8676,25163.33,84
967,JENNIFER LOPEZ,2,3655,12274.53,70
968,JENNIFER LOPEZ,2,7975,18754.72,100
969,JENNIFER LOPEZ,2,3433,18064.73,92
970,JENNIFER LOPEZ,2,9305,20146.74,24
971,JENNIFER LOPEZ,2,8406,16633.65,10
973,JENNIFER LOPEZ,2,7696,29157.79,40
974,JENNIFER LOPEZ,2,4869,14828.7,9
975,JENNIFER LOPEZ,2,5331,22235.53,84
976,JENNIFER LOPEZ,2,7728,18111.34,98
977,JENNIFER LOPEZ,2,6536,20222.04,51
978,JENNIFER LOPEZ,2,2576,25715.3,28
980,JENNIFER LOPEZ,2,3266,26184.94,22
981,JENNIFER LOPEZ,2,7001,20774.5,4
982,JENNIFER LOPEZ,2,7589,16170.96,41
983,JENNIFER LOPEZ,2,5769,29839.66,60
985,JENNIFER LOPEZ,2,4849,14866.32,70
986,JENNIFER LOPEZ,2,7548,13939.66,80
987,JENNIFER LOPEZ,2.5,8380,15686.76,38
988,JENNIFER LOPEZ,2,7085,22223.45,19
989,JENNIFER LOPEZ,2,4592,22319,1
990,JENNIFER LOPEZ,2,3402,13359.16,98
991,JENNIFER LOPEZ,2,3625,14420.53,20
992,JENNIFER LOPEZ,2,4267,10279.29,57
993,JENNIFER LOPEZ,2,9073,12346.1,55
994,JENNIFER LOPEZ,2,3623,11741.9,86
995,JENNIFER LOPEZ,2,8414,9993.13,77
996,JENNIFER LOPEZ,2,4654,12662.06,45
997,JENNIFER LOPEZ,2,2161,13304.7,62
998,JENNIFER LOPEZ,2,8238,9846.65,53
1002,JENNIFER LOPEZ,2,8570,17034.17,74
1003,JENNIFER LOPEZ,2,7111,18753.95,16
1004,JENNIFER LOPEZ,2,7067,24348.38,31
1005,JENNIFER LOPEZ,2,2390,15168.16,5
1006,JENNIFER LOPEZ,2,2791,20544.44,31
1007,JENNIFER LOPEZ,2,5778,11614.33,73
1008,JENNIFER LOPEZ,2,4015,10666.68,47
1009,JENNIFER LOPEZ,2,3736,11216.7,91
1010,JENNIFER LOPEZ,2,8460,19095.68,91
1011,JENNIFER LOPEZ,2,1775,18842.35,29
1012,JENNIFER LOPEZ,2,9815,13470.7,30
1013,JENNIFER LOPEZ,2,4369,29262.14,66
1014,JENNIFER LOPEZ,2,5951,17414.01,47
1015,JENNIFER LOPEZ,2,9021,30560.61,97
1016,JENNIFER LOPEZ,2,4672,12214.23,73
1017,JENNIFER LOPEZ,2,2593,23230.23,60
1018,JENNIFER LOPEZ,2,2554,23857.22,40
1019,JENNIFER LOPEZ,2,2191,17137.03,15
1020,JENNIFER LOPEZ,2,1525,19305.09,83
1021,JENNIFER LOPEZ,2,1419,16319.81,67
1022,JENNIFER LOPEZ,2,3272,10404.1,99
1023,JENNIFER LOPEZ,2,7013,24173.49,64
1024,JENNIFER LOPEZ,2,4501,12239.45,60
1025,JENNIFER LOPEZ,2,1426,26625.24,76
1026,JENNIFER LOPEZ,2,2903,34816.71,53
1027,JENNIFER LOPEZ,2,3991,10560.21,70
1028,JENNIFER LOPEZ,2,1730,22399.16,59
1029,JENNIFER LOPEZ,2,6243,12579.1,51
1030,JENNIFER LOPEZ,2,6167,12728.4,81
1031,JENNIFER LOPEZ,2,1158,22636.57,85
1032,JENNIFER LOPEZ,2,2783,16542.05,27
1033,JENNIFER LOPEZ,2,1483,11051.49,41
1034,JENNIFER LOPEZ,2,8496,14149.91,66
1035,JENNIFER LOPEZ,2,7066,13080.53,35
1036,JENNIFER LOPEZ,2,7672,13806.53,86
1037,JENNIFER LOPEZ,2,5874,13528.89,94
1038,JENNIFER LOPEZ,2,8513,9295.13,18
1040,JENNIFER LOPEZ,2,2473,20076.47,46
1041,JENNIFER LOPEZ,2,9002,12811.92,58
1042,JENNIFER LOPEZ,2,3149,13384.06,5
1043,JENNIFER LOPEZ,2,3768,8706.65,29
1044,JENNIFER LOPEZ,2,4019,21154.31,49
1045,JENNIFER LOPEZ,2,9101,10453.08,21
1046,JENNIFER LOPEZ,2,4811,17932.14,56
1047,JENNIFER LOPEZ,2,4001,18533.82,53
1048,JENNIFER LOPEZ,2,2761,20181.62,4
1049,JENNIFER LOPEZ,2,1849,8306.59,49
1050,JENNIFER LOPEZ,2,4505,16172.52,42
1051,JENNIFER LOPEZ,2.5,6026,18044.8,39
1052,JENNIFER LOPEZ,2,6070,12783.92,83
1053,JENNIFER LOPEZ,2,9129,19085.41,46
1054,JENNIFER LOPEZ,2,4517,19860.98,98
1055,JENNIFER LOPEZ,2,2948,8589.91,57
1056,JENNIFER LOPEZ,2.5,8867,18481.88,42
1057,JENNIFER LOPEZ,2,1823,11697.94,87
1058,JENNIFER LOPEZ,2,7947,11464.91,85
1059,JENNIFER LOPEZ,2,4283,15451.55,51
1060,JENNIFER LOPEZ,2,6952,13689.33,53
1062,JENNIFER LOPEZ,2,6266,10346.78,24
1063,JENNIFER LOPEZ,2.5,5957,17694.05,5
1064,JENNIFER LOPEZ,2,6662,7473.09,85
1065,JENNIFER LOPEZ,2,1401,10395.83,49
1066,JENNIFER LOPEZ,2,2465,9559.98,71
1067,JENNIFER LOPEZ,2,1131,18155.66,31
1068,JENNIFER LOPEZ,2,7541,9540.33,22
1069,JENNIFER LOPEZ,2,7317,18239.01,33
1070,JENNIFER LOPEZ,2,2903,12859.12,85
1071,JENNIFER LOPEZ,2,9061,22062.77,97
1072,JENNIFER LOPEZ,2,5697,12519.84,21
1073,JENNIFER LOPEZ,2,7204,26158.42,51
1075,JENNIFER LOPEZ,2,4568,10991.2,58
1076,JENNIFER LOPEZ,2,8290,19468.07,86
1077,JENNIFER LOPEZ,2,4774,26930.95,56
1078,JENNIFER LOPEZ,2,9636,11235.83,33
1079,JENNIFER LOPEZ,2,5291,11557.42,70
1081,JENNIFER LOPEZ,2,7222,17001.51,67
1082,JENNIFER LOPEZ,2,8483,10912.23,54
1083,JENNIFER LOPEZ,2.5,4187,19234.94,77
1084,JENNIFER LOPEZ,2,1822,14012.76,34
1085,JENNIFER LOPEZ,2,1644,14158.49,69
1086,JENNIFER LOPEZ,2,3215,8647.76,91
1087,JENNIFER LOPEZ,2,9696,11101.13,11
1089,JENNIFER LOPEZ,2,9040,9747.93,29
1091,JENNIFER LOPEZ,2,7368,9246.2,70
1092,JENNIFER LOPEZ,2,6361,29574.23,44
1093,JENNIFER LOPEZ,2,1593,11314.37,42
1094,JENNIFER LOPEZ,2,1254,15479.63,99
1095,JENNIFER LOPEZ,2,6681,12491.85,24
1096,JENNIFER LOPEZ,2.5,8472,18022.33,60
1097,JENNIFER LOPEZ,2,3377,18375.56,66
1098,JENNIFER LOPEZ,2,4871,9390.66,17
1102,JENNIFER LOPEZ,2,1427,10572.02,39
1103,JENNIFER LOPEZ,2,4210,10748.84,24
1104,JENNIFER LOPEZ,2,6851,15731.92,50
1105,JENNIFER LOPEZ,2,3924,13071.24,16
1106,JENNIFER LOPEZ,2,6259,13141.58,51
1107,JENNIFER LOPEZ,2,7566,18961.05,58
1108,JENNIFER LOPEZ,2,8788,21595,62
1109,JENNIFER LOPEZ,2,1885,10607.53,77
1110,JENNIFER LOPEZ,2,1578,14928.38,3
1111,JENNIFER LOPEZ,2,6388,12513.67,66
1112,JENNIFER LOPEZ,2,4461,12838.83,62
1113,JENNIFER LOPEZ,2,4476,15012.52,39
1115,JENNIFER LOPEZ,2,4068,10932.33,33
1117,JENNIFER LOPEZ,2,4207,17146.16,70
1118,JENNIFER LOPEZ,2,9744,12436.36,32
1119,JENNIFER LOPEZ,2,9285,28798.22,71
1121,JENNIFER LOPEZ,2,5127,19950.87,37
1122,JENNIFER LOPEZ,2,9241,16501.65,87
1123,JENNIFER LOPEZ,2,7083,17711.46,75
1124,JENNIFER LOPEZ,2,5590,23616.37,38
1125,JENNIFER LOPEZ,2,5640,16866.03,25
1126,JENNIFER LOPEZ,2,6789,8320.5,16
1127,JENNIFER LOPEZ,2,1938,14477.23,89
1128,JENNIFER LOPEZ,2,3557,22160.94,72
1130,JENNIFER LOPEZ,2,4153,15600.81,50
1132,JENNIFER LOPEZ,2,1964,14610.01,97
1133,JENNIFER LOPEZ,2,3073,24914.53,36
1134,JENNIFER LOPEZ,2,8676,13943.99,21
1135,JENNIFER LOPEZ,2,4017,15918.99,72
1136,JENNIFER LOPEZ,2,2775,9261.65,81
1137,JENNIFER LOPEZ,2,8819,14462.87,10
1138,JENNIFER LOPEZ,2,7779,9102.02,43
1139,JENNIFER LOPEZ,2,8154,14958.44,82
1140,JENNIFER LOPEZ,2,1680,14583.83,57
1141,JENNIFER LOPEZ,2,1047,9331.79,41
1142,JENNIFER LOPEZ,2,1458,21040.85,26
1143,JENNIFER LOPEZ,2,1778,15881.94,3
1144,JENNIFER LOPEZ,2,2945,13056.75,75
1145,JENNIFER LOPEZ,2,1177,11426.04,40
1146,JENNIFER LOPEZ,2,2148,9504.66,2
1147,JENNIFER LOPEZ,2.5,1196,16427.23,40
1149,JENNIFER LOPEZ,2,5531,25626.93,85
1151,JENNIFER LOPEZ,2,4468,12770.51,60
1152,JENNIFER LOPEZ,2,6458,16831.76,1
1153,JENNIFER LOPEZ,2,3899,9611.69,39
1155,JENNIFER LOPEZ,2,5999,11925.78,67
1156,JENNIFER LOPEZ,2,9412,26745.65,42
1157,JENNIFER LOPEZ,2.5,3044,21240.04,98
1158,JENNIFER LOPEZ,2,8910,18715.29,24
1159,JENNIFER LOPEZ,2,7140,20514,96
1160,JENNIFER LOPEZ,2,4620,17249.4,43
1161,JENNIFER LOPEZ,2,2760,14505.95,89
1162,JENNIFER LOPEZ,2,8790,17364.24,99
1163,JENNIFER LOPEZ,2,5390,10729.44,63
1164,JENNIFER LOPEZ,2,3220,13786.61,37
1165,JENNIFER LOPEZ,2,3148,13185.78,96
1166,JENNIFER LOPEZ,2,2366,12395.47,54
1167,JENNIFER LOPEZ,2,3783,9121.11,1
1168,JENNIFER LOPEZ,2,1262,20497.19,85
1169,JENNIFER LOPEZ,2,8119,15773.02,94
1171,JENNIFER LOPEZ,2,8274,18106.47,81
1172,JENNIFER LOPEZ,2,2446,12770.04,84
1173,JENNIFER LOPEZ,2,7643,27623.63,63
1174,JENNIFER LOPEZ,2,2595,22509.09,34
1175,JENNIFER LOPEZ,2,9583,8737.93,37
1176,JENNIFER LOPEZ,2,1134,15903.48,1
1177,JENNIFER LOPEZ,2,7896,10927.27,38
1178,JENNIFER LOPEZ,2,9592,10315.7,65
1179,JENNIFER LOPEZ,2,5805,22000.78,45
1180,JENNIFER LOPEZ,2,9669,27305.25,23
1181,JENNIFER LOPEZ,2,1843,24092.18,4
1182,JENNIFER LOPEZ,2,7818,28351.07,82
1183,JENNIFER LOPEZ,2,9970,10661.76,24
1184,JENNIFER LOPEZ,2,8421,19300.9,95
1185,JENNIFER LOPEZ,2,2140,14429.47,100
1186,JENNIFER LOPEZ,2,7654,22405.81,59
1187,JENNIFER LOPEZ,2,7007,21852.62,74
1188,JENNIFER LOPEZ,2,9925,15607.52,35
1189,JENNIFER LOPEZ,2,7523,12344.26,2
1190,JENNIFER LOPEZ,2,6986,14455.01,8
1191,JENNIFER LOPEZ,2,9903,11513.93,24
1192,JENNIFER LOPEZ,2,7915,7978.57,15
1193,JENNIFER LOPEZ,2,8794,13638.53,8
1194,JENNIFER LOPEZ,2,2685,9802.57,21
1195,JENNIFER LOPEZ,2,6002,10639,78
1196,JENNIFER LOPEZ,2,2958,11014.07,44
1197,JENNIFER LOPEZ,2.5,9089,15496.88,32
1198,JENNIFER LOPEZ,2,9272,9927.68,79
1199,JENNIFER LOPEZ,2,9113,10045.36,75
1200,JENNIFER LOPEZ,2,9967,12201.77,35
1201,JENNIFER LOPEZ,2,3323,18927.43,95
1202,JENNIFER LOPEZ,2,2723,12991.62,46
1203,JENNIFER LOPEZ,2,4474,8679.77,58
1204,JENNIFER LOPEZ,2,8920,11388.99,76
1205,JENNIFER LOPEZ,2,8469,10205.72,40
1207,JENNIFER LOPEZ,2,5983,17064.8,10
1209,JENNIFER LOPEZ,2,2084,25034.97,89
1211,JENNIFER LOPEZ,2,4607,21087.35,30
1212,JENNIFER LOPEZ,2,8383,15187.58,36
1215,JENNIFER LOPEZ,2,5434,10035.34,41
1216,JENNIFER LOPEZ,2,5149,9631.83,71
1217,JENNIFER LOPEZ,2,1599,10686.91,11
1219,JENNIFER LOPEZ,2,7996,10622.61,21
1221,JENNIFER LOPEZ,2,4961,17902.09,63
1222,JENNIFER LOPEZ,2,9281,22123.92,78
1223,JENNIFER LOPEZ,2,6761,11039.36,91
1224,JENNIFER LOPEZ,2,3069,17228.14,47
1225,JENNIFER LOPEZ,2,5926,9498.85,24
1226,JENNIFER LOPEZ,2,7778,14594.93,5
1227,JENNIFER LOPEZ,2,9366,9799.72,36
1228,JENNIFER LOPEZ,2,3442,10234.99,1
1229,JENNIFER LOPEZ,2,6402,24472.38,28
1230,JENNIFER LOPEZ,2,8491,17487.6,28
1231,JENNIFER LOPEZ,2,1107,15245.03,68
1232,JENNIFER LOPEZ,2,3866,10767.85,83
1233,JENNIFER LOPEZ,2,6300,15599.65,43
1234,JENNIFER LOPEZ,2,4221,10694.19,46
1235,JENNIFER LOPEZ,2,3392,18582.7,28
1236,JENNIFER LOPEZ,2,3224,18287.87,18
1237,JENNIFER LOPEZ,2,1460,13052.24,1
1238,JENNIFER LOPEZ,2,6223,10223.1,74
1240,JENNIFER LOPEZ,2,2083,12542.34,53
1241,JENNIFER LOPEZ,2,7522,21289.97,10
1242,JENNIFER LOPEZ,2,5862,12387.53,3
1243,JENNIFER LOPEZ,2,9958,14442.35,65
1245,JENNIFER LOPEZ,2,9697,14876.78,37
1246,JENNIFER LOPEZ,2,4798,15048.76,64
1247,JENNIFER LOPEZ,2,2008,14091.04,45
1248,JENNIFER LOPEZ,2,1984,14728.35,85
1249,JENNIFER LOPEZ,2,7119,19826.77,21
1250,JENNIFER LOPEZ,2,9325,13079.53,7
1253,JENNIFER LOPEZ,2,5569,15265.01,100
1255,JENNIFER LOPEZ,2,1595,15038.93,75
1256,JENNIFER LOPEZ,2,9971,20992.86,61
1257,JENNIFER LOPEZ,2,5179,26231.34,76
1261,JENNIFER LOPEZ,2,9161,13182.71,22
1262,JENNIFER LOPEZ,2,6017,20323.13,9
1264,JENNIFER LOPEZ,2,2390,9193.14,25
1265,JENNIFER LOPEZ,2,9739,22696.24,9
1266,JENNIFER LOPEZ,2,1630,13286.07,31
1267,JENNIFER LOPEZ,2,9284,9678.79,63
1268,JENNIFER LOPEZ,2.5,8644,13301.27,57
1269,JENNIFER LOPEZ,2,4600,17506.95,91
1270,JENNIFER LOPEZ,2,5111,19056.38,20
1271,JENNIFER LOPEZ,2,8907,13674.06,1
1272,JENNIFER LOPEZ,2,1799,12177.42,21
1275,JENNIFER LOPEZ,2,4098,10694.22,74
1276,JENNIFER LOPEZ,2,1407,13865.99,9
1277,JENNIFER LOPEZ,2,4528,16021.19,79
1279,JENNIFER LOPEZ,2,6533,16849.67,87
1280,JENNIFER LOPEZ,2,6947,14590.57,84
1281,JENNIFER LOPEZ,2,5902,13471.91,6
1282,JENNIFER LOPEZ,2,9239,29616.18,46
1283,JENNIFER LOPEZ,2,5979,13366.57,41
1284,JENNIFER LOPEZ,2,7884,9697.39,96
1285,JENNIFER LOPEZ,2,2328,7391.94,47
1286,JENNIFER LOPEZ,2,4241,9468.44,49
1287,JENNIFER LOPEZ,2,2550,13062.47,43
1288,JENNIFER LOPEZ,2,8062,15712.55,92
1290,JENNIFER LOPEZ,2,4562,27217.73,15
1291,JENNIFER LOPEZ,2,9113,10053.7,52
1292,JENNIFER LOPEZ,2,7033,19266.47,3
1293,JENNIFER LOPEZ,2,5695,21874.7,63
1294,JENNIFER LOPEZ,2,9153,16281.3,86
1295,JENNIFER LOPEZ,2,1495,8414.34,85
1300,JENNIFER LOPEZ,2,7434,11538.18,41
1301,JENNIFER LOPEZ,2,9872,15450.22,91
1302,JENNIFER LOPEZ,2,4320,11576.66,34
1303,JENNIFER LOPEZ,2,5054,9072.42,96
1304,JENNIFER LOPEZ,2,9287,14475.1,57
1305,JENNIFER LOPEZ,2,7192,15652.08,52
1306,JENNIFER LOPEZ,2,2513,11729.82,66
1307,JENNIFER LOPEZ,2,2671,12091.48,68
1308,JENNIFER LOPEZ,2,6198,9192.99,38
1309,JENNIFER LOPEZ,2,5807,8814.92,71
1310,JENNIFER LOPEZ,2,8002,9082.36,64
1312,JENNIFER LOPEZ,2,3176,13029.5,36
1313,JENNIFER LOPEZ,2,9298,14293.82,31
1314,JENNIFER LOPEZ,2,3697,17793.25,22
1315,JENNIFER LOPEZ,2,1718,8473.99,75
1316,JENNIFER LOPEZ,2,3397,14008.8,25
1317,JENNIFER LOPEZ,2,5793,15296.85,75
1318,JENNIFER LOPEZ,2,4789,8013.65,60
1319,JENNIFER LOPEZ,2,2306,10901.35,10
1320,JENNIFER LOPEZ,2,1691,10375.13,33
1322,JENNIFER LOPEZ,2,6733,13878.92,14
1324,JENNIFER LOPEZ,2,5525,13829.42,8
1325,JENNIFER LOPEZ,2.5,1720,27414.46,93
1326,JENNIFER LOPEZ,2,6187,10483.08,73
1327,JENNIFER LOPEZ,2,5504,24547.2,18
1328,JENNIFER LOPEZ,2,4546,17880.84,100
1329,JENNIFER LOPEZ,2,4670,12267.02,70
1330,JENNIFER LOPEZ,2,9656,10743.64,18
1331,JENNIFER LOPEZ,2,3214,11816.12,69
1332,JENNIFER LOPEZ,2,4910,11004.47,19
1334,JENNIFER LOPEZ,2,6076,9740.46,81
1340,JENNIFER LOPEZ,2,7153,14212.61,4
1342,JENNIFER LOPEZ,2,8934,8197.12,69
1343,JENNIFER LOPEZ,2,8781,10901.08,84
1347,JENNIFER LOPEZ,2,3323,11111.06,64
1349,JENNIFER LOPEZ,2,1140,9941.14,46
1350,JENNIFER LOPEZ,2,3770,9685.19,29
1352,JENNIFER LOPEZ,2,2895,7454.45,15
1353,JENNIFER LOPEZ,2,9313,13257.71,28
1354,JENNIFER LOPEZ,2,5610,10476.27,35
1355,JENNIFER LOPEZ,2.5,4466,25148.91,36
1356,JENNIFER LOPEZ,2,3974,11561.47,61
1357,JENNIFER LOPEZ,2,6339,8666.19,69
1358,JENNIFER LOPEZ,2,1230,16761.89,52
1359,JENNIFER LOPEZ,2,2001,16311.64,36
1360,JENNIFER LOPEZ,2,1927,19963.64,81
1361,JENNIFER LOPEZ,2,3421,18280.09,51
1362,JENNIFER LOPEZ,2,3840,17136.08,67
1363,JENNIFER LOPEZ,2,2036,16440.1,85
1364,JENNIFER LOPEZ,2,5420,12573.27,59
1365,JENNIFER LOPEZ,2,2865,15862.64,100
1366,JENNIFER LOPEZ,2,6682,13473.52,21
1367,JENNIFER LOPEZ,2,7739,12250.84,97
1370,JENNIFER LOPEZ,2,7067,13537.18,5
1371,JENNIFER LOPEZ,2,7701,14141.63,79
1372,JENNIFER LOPEZ,2,9748,13910.85,32
1373,JENNIFER LOPEZ,2,9208,17170.99,99
1374,JENNIFER LOPEZ,2,8857,14454.9,30
1376,JENNIFER LOPEZ,2,1923,12696.22,47
1377,JENNIFER LOPEZ,2,8348,16160.45,5
1378,JENNIFER LOPEZ,2,7292,11048.23,84
1379,JENNIFER LOPEZ,2,8487,11940.81,93
1381,JENNIFER LOPEZ,2,9229,12110.9,18
1382,JENNIFER LOPEZ,2,5842,15704.68,12
1383,JENNIFER LOPEZ,2,1212,14568.19,44
1385,JENNIFER LOPEZ,2,2790,12232.33,38
1386,JENNIFER LOPEZ,2,2181,11749.77,92
1388,JENNIFER LOPEZ,2,9401,9615.08,69
1389,JENNIFER LOPEZ,2,4376,15387.12,81
1390,JENNIFER LOPEZ,2,5945,15489.24,51
1391,JENNIFER LOPEZ,2,6558,12131.97,76
1393,JENNIFER LOPEZ,2,4364,9804.77,94
1394,JENNIFER LOPEZ,2,6656,19917.7,1
1395,JENNIFER LOPEZ,2,2420,13500.46,46
1396,JENNIFER LOPEZ,2,2976,8224.7,48
1397,JENNIFER LOPEZ,2,9563,9172.74,39
1399,JENNIFER LOPEZ,2,7685,17196.24,19
1400,JENNIFER LOPEZ,2,8699,10562.81,40
1401,JENNIFER LOPEZ,2,9462,11184.32,22
1403,JENNIFER LOPEZ,2,8355,13160.93,15
1404,JENNIFER LOPEZ,2,6541,13615.6,45
1405,JENNIFER LOPEZ,2,4279,13661.3,65
1407,JENNIFER LOPEZ,2,7674,12267.97,59
1408,JENNIFER LOPEZ,2,5659,11083.33,83
1409,JENNIFER LOPEZ,2,6586,13839.09,19
1410,JENNIFER LOPEZ,2,2390,7030.58,24
1411,JENNIFER LOPEZ,2,7786,13762.56,34
1413,JENNIFER LOPEZ,2,2760,9575.41,95
1414,JENNIFER LOPEZ,2,7142,11002.69,41
1415,JENNIFER LOPEZ,2,8560,9402.75,74
1416,JENNIFER LOPEZ,2,1657,8558.03,100
1418,JENNIFER LOPEZ,2,9161,16277.36,31
1419,JENNIFER LOPEZ,2,9483,10829.01,75
1420,JENNIFER LOPEZ,2,5723,9243.24,95
1421,JENNIFER LOPEZ,2,7666,8144.55,97
1422,JENNIFER LOPEZ,2,6516,11776.56,39
1424,JENNIFER LOPEZ,2,1353,9611.72,19
1425,JENNIFER LOPEZ,2,3538,7893.38,60
1426,JENNIFER LOPEZ,2,7032,10125.94,48
1428,JENNIFER LOPEZ,2,9978,10932.84,25
1429,JENNIFER LOPEZ,2,1450,8281.99,96
1430,JENNIFER LOPEZ,2,7029,10454.69,22
1431,JENNIFER LOPEZ,2,8324,9398.13,36
1432,JENNIFER LOPEZ,2,7509,9522.15,18
1434,JENNIFER LOPEZ,2,8119,13213.63,86
1435,JENNIFER LOPEZ,2,5565,8806.24,41
1436,JENNIFER LOPEZ,2,5772,8213.68,66
1437,JENNIFER LOPEZ,2,6983,8941.66,79
1438,JENNIFER LOPEZ,2,3624,9137.61,42
1439,JENNIFER LOPEZ,2,9318,9216.55,52
1440,JENNIFER LOPEZ,2,6956,8300.41,83
1441,JENNIFER LOPEZ,2,3993,8882.38,95
1442,JENNIFER LOPEZ,2,7973,10621.67,24
1443,JENNIFER LOPEZ,2,7972,9118.78,23
1445,JENNIFER LOPEZ,2,6313,11243.51,6
1447,JENNIFER LOPEZ,2,6267,13808.18,60
1448,JENNIFER LOPEZ,2,2310,10801.6,17
1450,JENNIFER LOPEZ,2,6827,4770.94,84
1452,JENNIFER LOPEZ,2,9603,9897.8,49
1453,JENNIFER LOPEZ,2,7262,10960.91,8
1454,JENNIFER LOPEZ,2,8993,12066.62,83
1455,JENNIFER LOPEZ,2,6199,12422.84,39
1456,JENNIFER LOPEZ,2,9474,13716.89,19
1457,JENNIFER LOPEZ,2,5817,9767.8,53
1458,JENNIFER LOPEZ,2,4144,11534.18,30
1461,JENNIFER LOPEZ,2,6458,14332.58,82
1462,JENNIFER LOPEZ,2,5524,11547.65,47
1463,JENNIFER LOPEZ,2,3079,10498.86,21
1465,JENNIFER LOPEZ,2,3672,10785.05,51
1466,JENNIFER LOPEZ,2,5910,12129.27,82
1467,JENNIFER LOPEZ,2,4961,7870.15,31
1468,JENNIFER LOPEZ,2,5581,9607.66,42
1469,JENNIFER LOPEZ,2,7484,14860.24,85
1470,JENNIFER LOPEZ,2,5811,11158.12,85
1473,JENNIFER LOPEZ,2,5788,10557.02,45
1474,JENNIFER LOPEZ,2,3713,10664.02,93
1476,JENNIFER LOPEZ,2,2073,19569.64,69
1480,JENNIFER LOPEZ,2,5637,7293.65,86
1481,JENNIFER LOPEZ,2,4165,8074.11,50
1484,JENNIFER LOPEZ,2,6791,7509.27,39
1487,JENNIFER LOPEZ,2,7202,9097.45,47
1492,JENNIFER LOPEZ,2,1764,7731.99,97
1493,JENNIFER LOPEZ,2,1691,9835.12,18
1494,JENNIFER LOPEZ,2,5937,11856.77,38
1497,JENNIFER LOPEZ,2,2558,8786.89,60
1498,JENNIFER LOPEZ,2,4785,8087.99,92
1499,JENNIFER LOPEZ,2,9590,8263.52,25
1500,JENNIFER LOPEZ,2,5394,11186.09,37
1501,JENNIFER LOPEZ,2,9974,13710.88,12
1502,JENNIFER LOPEZ,2,8720,12228.42,35
1503,JENNIFER LOPEZ,2,5383,11707.63,45
1504,JENNIFER LOPEZ,2,9532,9980.95,59
1506,JENNIFER LOPEZ,2,2990,11167.03,40
1507,JENNIFER LOPEZ,2,3580,9918.43,84
1508,JENNIFER LOPEZ,2,6313,4551.41,33
1510,JENNIFER LOPEZ,2,1646,10778.99,91
1515,JENNIFER LOPEZ,2,9869,11171.07,69
1516,JENNIFER LOPEZ,2,4953,17370.78,37
1517,JENNIFER LOPEZ,2,7979,10621.68,4
7,LEE,1.5,8597,25384.07,31
8,LEE,1.5,4272,19476.65,83
9,LEE,1.5,3879,15128.52,17
10,LEE,1.5,2583,16077.33,43
