"Store","Climate","VSG","Product","Space","Sales","Units","Profit","Recommended_Space","Estimated_Sales","Estimated_Profit","Estimated_Units","Lower_Limit","Upper_Limit"
394,"SUPER HOT","ST","DRESSES",1.528631253,438.11,16,239.23,1.528631253,NA,NA,16,0.5,4.5
394,"SUPER HOT","ST","JACKETS",0.513418608,301.51,10,117.254,0.513418608,301.509999890855,117.254000022971,9.99999999679815,0,1.75
394,"SUPER HOT","ST","KNIT BOTTOMS",11.10146651,357.99,25,177.72,11.10146651,357.990000046138,177.720000029415,24.9999999979711,7,15.25
394,"SUPER HOT","ST","KNIT TOPS",11.10146651,2995.44,270,1495.57,11.10146651,2995.4399999496,1495.57000021546,269.999999999912,7,20.25
394,"SUPER HOT","ST","SKIRTS",3.572618543,241.82,12,154.719,3.572618543,241.81999996632,154.718999979636,11.9999999981101,1.25,6
394,"SUPER HOT","ST","SWEATERS",3.572618543,1060.78,57,471.002,3.572618543,1060.77999989737,471.002000017351,57.0000000057643,1.25,6
394,"SUPER HOT","ST","WOVEN TOPS",3.646240834,1651.06,101,877.233,3.646240834,1651.05999982711,877.233000070099,100.99999997568,1.75,7.75
395,"SUPER HOT","ST","CAPRIS",0.436299848,119.75,6,53.816,0.436299848,119.749999989337,53.8160000166994,6.00000000409165,0,2.75
395,"SUPER HOT","ST","CAREER LONG BTMS",2.158061644,797.35,34,388.627,2.158061644,797.35000004083,388.626999986714,33.9999999944229,1,4.5
395,"SUPER HOT","ST","DRESSES",1.691112633,1146.07,44,625.713,1.691112633,1146.06999962811,625.71300001539,44.0000000008543,0.5,4.5
395,"SUPER HOT","ST","JACKETS",0.582334094,1049.72,34,451.227,0.582334094,1049.72000036075,451.227000201997,33.9999999939432,0,1.5
395,"SUPER HOT","ST","KNIT BOTTOMS",11.28249772,246.43,21,103.757,11.28249772,246.429999965242,103.756999964046,21.0000000015337,7,15.25
395,"SUPER HOT","ST","KNIT TOPS",11.28249772,4271.21,382,2203.893,11.28249772,4271.209999583,2203.89299989547,381.99999996779,7,20.25
395,"SUPER HOT","ST","SKIRTS",3.591360731,477.07,23,311.345,3.591360731,477.070000038262,311.344999967214,22.9999999998177,1.25,6
395,"SUPER HOT","ST","SWEATERS",3.591360731,2368.08,127,1129.943,3.591360731,2368.08000013905,1129.94299978542,127.00000000728,1.25,6
395,"SUPER HOT","ST","WOVEN TOPS",3.504821918,2100.83,132,1131.543,3.504821918,2100.82999957463,1131.5430001628,131.999999958049,1.5,7.75
396,"SUPER HOT","ST","CAREER LONG BTMS",2.229844579,3416.6,147,1635.188,2.229844579,3416.59999985304,1635.18799994101,146.999999999636,1,4.5
396,"SUPER HOT","ST","DENIM LONG BTMS",0.621318923,500.7,26,192.247,0.621318923,500.700000151609,192.247,25.9999999932396,0,4
396,"SUPER HOT","ST","DRESSES",1.606224475,1198.7,49,689.612,1.606224475,1198.70000049697,689.611999995412,49.000000000925,0.5,4.5
396,"SUPER HOT","ST","JACKETS",0.501657501,1086.52,37,414.755,0.501657501,1086.52000028073,414.755000111408,36.9999999830883,0,1.5
396,"SUPER HOT","ST","KNIT BOTTOMS",10.44160968,544.71,57,213.36,10.44160968,544.709999968185,213.360000008855,56.9999999998833,6.75,14.75
396,"SUPER HOT","ST","KNIT TOPS",10.44160968,7985.76,734,4007.989,10.44160968,7985.7600001965,4007.9889995254,734.000000002742,6.75,20.25
396,"SUPER HOT","ST","SKIRTS",3.420705849,518.68,23,338.766,3.420705849,518.67999999027,338.765999987432,23.0000000003052,1.25,6
396,"SUPER HOT","ST","SWEATERS",3.420705849,3202.23,161,1709.74,3.420705849,3202.22999992862,1709.73999950424,161.00000002353,1.25,6
396,"SUPER HOT","ST","WOVEN TOPS",4.628825977,3822.69,261,2013.753,4.628825977,3822.69000023071,2013.75299948788,261.000000015557,1.5,7.75
397,"SUPER HOT","ST","CAPRIS",0.365162455,280.91,12,143.437,0.365162455,280.910000057432,143.436999991971,12.0000000010915,0,3
397,"SUPER HOT","ST","CAREER LONG BTMS",2.169494585,754.11,32,370.705,2.169494585,754.109999956519,370.705000084703,32.00000000652,1.25,4.75
397,"SUPER HOT","ST","DENIM LONG BTMS",1.646389892,399.17,16,201.245,1.646389892,399.169999958393,201.245,15.9999999990797,0.25,5
397,"SUPER HOT","ST","DRESSES",1.262274368,979.43,33,625.417,1.262274368,979.429999556623,625.417000119866,33.0000000048115,0.5,4.5
397,"SUPER HOT","ST","JACKETS",0.985559567,1019.28,34,447.56,0.985559567,1019.2800003436,447.559999852306,33.999999987564,0,2
397,"SUPER HOT","ST","KNIT BOTTOMS",15.47960289,502,54,198.437,15.47960289,501.999999982704,198.437000010535,53.9999999990179,9.25,19.75
397,"SUPER HOT","ST","KNIT TOPS",15.47960289,8797.86,738,4736.05,15.47960289,8797.86000007658,4736.04999954138,738.000000007806,9.25,20.25
397,"SUPER HOT","ST","SKIRTS",3.995306859,328.37,14,222.225,3.995306859,328.369999965641,222.225000010695,13.9999999978188,1.5,6
397,"SUPER HOT","ST","SWEATERS",3.995306859,2889.87,139,1527.358,3.995306859,2889.87000022404,1527.35799988484,139.000000021213,1.5,6
397,"SUPER HOT","ST","WOVEN TOPS",4.196209386,3791.55,234,2160.819,4.196209386,3791.55000004419,2160.81899968946,233.999999970104,2.25,8
398,"SUPER HOT","ST","CAPRIS",0.426895529,201.98,9,95.869,0.426895529,201.979999922036,95.8690000217242,8.99999999780143,0,2.75
398,"SUPER HOT","ST","CAREER LONG BTMS",2.082241484,2010.79,88,928.98,2.082241484,2010.79000008369,928.979999614023,87.9999999749249,1,4.5
398,"SUPER HOT","ST","DENIM LONG BTMS",0.506150395,56.48,2,28.567,0.506150395,56.4800000347758,NA,1.9999999998635,0.25,4.25
398,"SUPER HOT","ST","DRESSES",1.666153437,1435.57,56,789.08,1.666153437,1435.56999994912,789.079999963944,56.0000000050194,0.5,4.5
398,"SUPER HOT","ST","JACKETS",0.439504258,263.06,10,106.683,0.439504258,263.060000177575,106.683000009686,9.99999999792413,0,1.75
398,"SUPER HOT","ST","KNIT BOTTOMS",11.25779349,242.73,20,117.435,11.25779349,242.730000012093,117.434999980969,20.0000000013977,7,15.25
398,"SUPER HOT","ST","KNIT TOPS",11.25779349,4870.31,433,2610.002,11.25779349,4870.30999982787,2610.00200021497,433.000000023487,7,20.25
398,"SUPER HOT","ST","SKIRTS",3.244045773,658.49,33,429.434,3.244045773,658.489999954471,429.433999981657,33.0000000021744,1.25,6
398,"SUPER HOT","ST","SWEATERS",3.244045773,1824.26,94,879.949,3.244045773,1824.25999950749,879.948999976054,94.0000000020915,1.25,6
398,"SUPER HOT","ST","WOVEN TOPS",4.067215633,1983.84,131,1056.861,4.067215633,1983.83999988051,1056.86100026333,130.999999980353,1.75,7.75
399,"SUPER HOT","ST","CAPRIS",0.460550783,33.76,2,8.619,0.460550783,33.7600000003012,8.61899999887826,2.00000000024486,0,2.5
399,"SUPER HOT","ST","CAREER LONG BTMS",2.420222335,513.54,23,234.287,2.420222335,513.540000077525,234.286999979943,22.9999999986121,0.75,4
399,"SUPER HOT","ST","DENIM LONG BTMS",0.507165235,36.16,1,19.325,0.507165235,36.1599999862131,19.325,1.00000000036546,0,3.75
399,"SUPER HOT","ST","DRESSES",1.788130369,322.91,13,196.808,1.788130369,322.91,NA,13,0.25,4.25
399,"SUPER HOT","ST","JACKETS",0.578019202,330,11,134.252,0.578019202,330.000000121028,134.251999964189,11.0000000009785,0,1.5
399,"SUPER HOT","ST","KNIT BOTTOMS",9.313567458,185.01,11,97.738,9.313567458,185.009999992095,97.7380000372771,11.000000000055,6.5,14
399,"SUPER HOT","ST","KNIT TOPS",9.313567458,2040.45,183,1015.508,9.313567458,2040.44999996148,1015.50800019186,182.999999971732,6.5,19
399,"SUPER HOT","ST","SKIRTS",3.445740273,255.7,12,171.213,3.445740273,255.699999965787,171.213000021519,11.9999999976562,1,5.5
399,"SUPER HOT","ST","SWEATERS",3.445740273,782.06,42,376.352,3.445740273,782.060000242721,376.351999974584,42.000000002107,1,5.5
399,"SUPER HOT","ST","WOVEN TOPS",3.626604346,1112.71,66,598.633,3.626604346,1112.70999963863,598.633000031356,66.0000000185517,1.5,7.25
401,"SUPER HOT","ST","CAREER LONG BTMS",1.219196488,545.07,21,288.768,1.219196488,545.070000367109,288.767999986392,21.0000000053784,0.75,3.25
401,"SUPER HOT","ST","DENIM LONG BTMS",0.643066383,138.92,6,70.619,0.643066383,138.92000009892,NA,6.00000000139139,0,3.25
401,"SUPER HOT","ST","DRESSES",1.183337768,176.82,7,99.773,1.183337768,NA,NA,7,0.25,3.5
401,"SUPER HOT","ST","JACKETS",0.384883597,153.49,5,66.804,0.384883597,153.489999945627,66.8039999473679,5.00000000116591,0,1.25
401,"SUPER HOT","ST","KNIT BOTTOMS",8.615655182,199.17,19,92.673,8.615655182,199.169999957007,92.6729999676757,19.0000000029359,5.25,11.25
401,"SUPER HOT","ST","KNIT TOPS",8.615655182,2924.82,269,1512.854,8.615655182,2924.81999966352,1512.85400015891,269.000000041606,5.25,15.5
401,"SUPER HOT","ST","SKIRTS",2.349941466,134.74,6,92.563,2.349941466,134.739999987885,92.5629999875352,5.99999999920862,0.75,4.5
401,"SUPER HOT","ST","SWEATERS",2.349941466,321.54,19,136.182,2.349941466,321.539999975805,136.181999985665,18.9999999997092,0.75,4.5
401,"SUPER HOT","ST","WOVEN TOPS",3.050381801,824.48,56,426.941,3.050381801,824.480000024732,426.94100000874,56.0000000171617,1.25,5.75
402,"SUPER HOT","ST","CAPRIS",0.617703209,147.44,6,80.358,0.617703209,147.44000003435,80.3579999655962,6.00000000139297,0,2
402,"SUPER HOT","ST","CAREER LONG BTMS",1.55869034,395.77,18,178.101,1.55869034,395.770000034832,178.1009999641,18.0000000025719,0.75,3.25
402,"SUPER HOT","ST","DENIM LONG BTMS",0.490698811,150.57,9,44.65,0.490698811,150.570000056511,NA,8.99999999988898,0,3.25
402,"SUPER HOT","ST","DRESSES",1.157471901,1038.26,38,571.008,1.157471901,1038.25999997369,571.008000006702,37.9999999923305,0.25,3.5
402,"SUPER HOT","ST","JACKETS",0.404104903,72.84,3,26.335,0.404104903,72.8400000174183,26.3350000184133,3.00000000115657,0,1.25
402,"SUPER HOT","ST","KNIT BOTTOMS",8.867216159,238.62,20,108.536,8.867216159,238.620000016533,108.535999969096,20.0000000016918,5.25,11.25
402,"SUPER HOT","ST","KNIT TOPS",8.867216159,2847.09,251,1547.936,8.867216159,2847.08999971373,1547.93599973027,251.000000011136,5.25,15.5
402,"SUPER HOT","ST","SKIRTS",1.864655481,395.77,20,251.62,1.864655481,395.769999982148,251.619999988351,20.0000000059594,0.75,4.5
402,"SUPER HOT","ST","SWEATERS",1.864655481,704.31,32,379.449,1.864655481,704.30999995445,379.449000043293,32.0000000055512,0.75,4.5
402,"SUPER HOT","ST","WOVEN TOPS",2.759459195,1285.87,91,673.5,2.759459195,1285.869999982,673.499999714073,91.0000000168367,1.25,5.75
403,"SUPER HOT","ST","CAPRIS",0.426372437,195.98,9,96.244,0.426372437,195.980000110178,96.2440000536681,8.99999999890637,0,2
403,"SUPER HOT","ST","CAREER LONG BTMS",1.968787466,931.17,41,427.302,1.968787466,931.170000008868,427.301999915755,41.000000007938,0.5,3.25
403,"SUPER HOT","ST","DENIM LONG BTMS",0.441660691,87.69,3,56.353,0.441660691,87.6900000402823,NA,3.00000000073925,0,3
403,"SUPER HOT","ST","DRESSES",1.579786319,1906.25,80,1046.482,1.579786319,1906.25000027542,1046.48199983225,80.0000000015528,0.25,3.25
403,"SUPER HOT","ST","JACKETS",0.436564606,631.63,21,265.995,0.436564606,631.630000411857,265.995000038783,21.0000000151159,0,1.25
403,"SUPER HOT","ST","KNIT TOPS",11.6768292,3675.26,368,1776.521,11.6768292,3675.25999995288,1776.52099995578,368.000000052473,5,14.75
403,"SUPER HOT","ST","SKIRTS",3.332839524,273.22,13,186.688,3.332839524,273.219999979891,186.688000011368,12.9999999969151,0.75,4.25
403,"SUPER HOT","ST","SWEATERS",3.332839524,1759.97,95,865.245,3.332839524,1759.96999998278,865.244999955671,95.0000000014114,0.75,4.25
403,"SUPER HOT","ST","WOVEN TOPS",3.820364979,2126.96,139,1144.824,3.820364979,2126.95999984646,1144.82400040338,138.999999979936,1,5.5
405,"SUPER HOT","ST","CAPRIS",0.466256501,161.95,6,95.571,0.466256501,161.950000047993,95.5710000447043,6.00000000390311,0,2.75
405,"SUPER HOT","ST","CAREER LONG BTMS",2.564410753,1071.86,42,565.319,2.564410753,1071.86000020531,565.318999963034,41.9999999980295,1,4.5
405,"SUPER HOT","ST","DENIM LONG BTMS",0.401814545,202.66,9,103.772,0.401814545,202.660000004816,103.772,8.99999999382522,0.25,4.25
405,"SUPER HOT","ST","DRESSES",1.993909913,1251.57,48,681.407,1.993909913,1251.56999959563,681.407000037338,48.0000000024704,0.5,4.5
405,"SUPER HOT","ST","JACKETS",0.312733019,316.71,9,157.418,0.312733019,316.710000178941,157.417999949025,8.99999999575361,0,1.5
405,"SUPER HOT","ST","KNIT BOTTOMS",11.13708617,408.52,38,174.977,11.13708617,408.520000014081,174.976999996137,38.000000000008,7,15
405,"SUPER HOT","ST","KNIT TOPS",11.13708617,5055.63,458,2691.332,11.13708617,5055.62999968961,2691.33199981835,458.000000043509,7,20.25
405,"SUPER HOT","ST","SKIRTS",3.040144012,658.43,32,435.556,3.040144012,658.430000020933,435.555999956161,31.9999999964196,1.25,6
405,"SUPER HOT","ST","SWEATERS",3.040144012,1950.49,101,978.858,3.040144012,1950.48999950657,978.858000012638,101.000000028913,1.25,6
405,"SUPER HOT","ST","WOVEN TOPS",3.773645092,2577.99,171,1401.542,3.773645092,2577.99000012538,1401.54199981292,170.999999981054,1.5,7.75
406,"SUPER HOT","ST","CAPRIS",0.443088134,157.67,7,80.608,0.443088134,157.670000047231,80.6079999750194,6.9999999998416,0,2.75
406,"SUPER HOT","ST","CAREER LONG BTMS",1.898687581,1217.6,50,614.185,1.898687581,1217.59999984928,614.185000084074,49.9999999914902,1,4.5
406,"SUPER HOT","ST","DENIM LONG BTMS",1.188281813,601.57,26,272.896,1.188281813,601.569999835173,272.89599997356,26.0000000009642,0.25,4.25
406,"SUPER HOT","ST","DRESSES",1.459261333,1527.63,58,904.567,1.459261333,1527.6299998302,904.56700002244,58.0000000008703,0.5,4.5
406,"SUPER HOT","ST","JACKETS",0.543789982,456.67,16,180.51,0.543789982,456.669999850616,180.509999987632,15.9999999996224,0,1.75
406,"SUPER HOT","ST","KNIT BOTTOMS",11.03142978,304.06,30,116.833,11.03142978,304.060000010308,116.833000006954,30.0000000025805,7,15.25
406,"SUPER HOT","ST","KNIT TOPS",11.03142978,3280.74,299,1630.46,11.03142978,3280.74000046394,1630.46000009857,298.999999996899,7,20.25
406,"SUPER HOT","ST","SKIRTS",3.363441743,545.77,29,346.286,3.363441743,545.769999961556,346.285999999708,29.0000000045779,1.25,6
406,"SUPER HOT","ST","SWEATERS",3.363441743,1090.44,56,536.573,3.363441743,1090.43999999403,536.572999933449,55.9999999963317,1.25,6
406,"SUPER HOT","ST","WOVEN TOPS",3.942019636,1702.82,115,903.261,3.942019636,1702.82000001683,903.260999863354,115.000000017191,1.75,7.75
407,"SUPER HOT","ST","CAPRIS",0.363583206,127.34,6,59.815,0.363583206,127.339999957044,59.8149999833486,5.99999999866527,0,2.75
407,"SUPER HOT","ST","CAREER LONG BTMS",2.010224505,958.56,46,409.483,2.010224505,958.559999660011,409.482999981781,46.0000000029269,1,4.5
407,"SUPER HOT","ST","DENIM LONG BTMS",1.119295408,354.13,17,120.882,1.119295408,354.129999965581,120.882,17.0000000033216,0.25,4.25
407,"SUPER HOT","ST","DRESSES",1.120797818,598.55,24,318.352,1.120797818,598.55,318.352,24,0.5,4.5
407,"SUPER HOT","ST","JACKETS",0.617490487,764.35,25,318.383,0.617490487,764.350000311258,318.383000085653,24.9999999897219,0,1.5
407,"SUPER HOT","ST","KNIT BOTTOMS",10.70767567,243.58,25,93.944,10.70767567,243.580000009553,93.9440000373603,24.9999999990876,7,15
407,"SUPER HOT","ST","KNIT TOPS",10.70767567,4267.86,399,2172.798,10.70767567,4267.8599999524,2172.79799961789,399.000000011807,7,20.25
407,"SUPER HOT","ST","SKIRTS",3.443523592,480.46,24,307.539,3.443523592,480.460000036658,307.538999958883,24.0000000032557,1.25,6
407,"SUPER HOT","ST","SWEATERS",3.443523592,1520.13,87,687.032,3.443523592,1520.12999998665,687.031999895597,87.0000000153644,1.25,6
407,"SUPER HOT","ST","WOVEN TOPS",4.30740931,2333.67,164,1252.362,4.30740931,2333.67000016675,1252.3620002002,163.999999970998,1.5,7.75
408,"SUPER HOT","ST","CAPRIS",0.905221042,668.42,29,339.782,0.905221042,668.420000151736,339.78199997288,29.0000000064303,0,2.75
408,"SUPER HOT","ST","CAREER LONG BTMS",2.832367632,1959.76,81,993.22,2.832367632,1959.76000037104,993.22000032621,81.0000000100117,1,4.5
408,"SUPER HOT","ST","DENIM LONG BTMS",0.663693454,1646.04,77,586.823,0.663693454,1646.03999925835,586.822999813149,76.9999999816347,0,4.25
408,"SUPER HOT","ST","DRESSES",0.846361378,1212.21,44,703.379,0.846361378,1212.2100001338,703.379000034941,44.0000000127413,0.5,4.5
408,"SUPER HOT","ST","JACKETS",0.553077879,1629.7,52,701.714,0.553077879,1629.69999998242,701.713999673578,52.0000000023966,0,1.5
408,"SUPER HOT","ST","KNIT BOTTOMS",10.27405586,386.67,38,141.264,10.27405586,386.669999973485,141.26399999542,38.0000000023678,6.75,15
408,"SUPER HOT","ST","KNIT TOPS",10.27405586,6945.88,635,3656.966,10.27405586,6945.87999992918,3656.96599983961,634.999999978668,6.75,20.25
408,"SUPER HOT","ST","SKIRTS",3.467646076,915.87,46,595.839,3.467646076,915.870000004274,595.839000005237,46.0000000033461,1.25,6
408,"SUPER HOT","ST","SWEATERS",3.467646076,2171.59,113,1101.859,3.467646076,2171.59000025737,1101.85900025547,113.000000015099,1.25,6
408,"SUPER HOT","ST","WOVEN TOPS",4.147576679,3375.53,225,1789.744,4.147576679,3375.52999981245,1789.74399981079,224.999999996964,1.5,7.75
409,"SUPER HOT","ST","CAPRIS",1.04145749,649.89,29,321.277,1.04145749,649.889999914695,321.276999949552,29.000000005621,0,3
409,"SUPER HOT","ST","CAREER LONG BTMS",2.4682861,1500.48,61,765.463,2.4682861,1500.47999996772,765.463000098252,61.0000000230384,1,4.75
409,"SUPER HOT","ST","DENIM LONG BTMS",1.963481781,1266.75,49,601.23,1.963481781,1266.74999999705,601.230000127044,49.0000000054191,0.25,5
409,"SUPER HOT","ST","DRESSES",1.506450742,851.02,31,514.57,1.506450742,851.019999525229,514.5700000782,30.999999997661,0.5,4.5
409,"SUPER HOT","ST","JACKETS",1.146558704,1082.15,36,448.218,1.146558704,1082.14999986286,448.21799999154,36.0000000053223,0,2
409,"SUPER HOT","ST","KNIT BOTTOMS",13.14720648,496.48,58,165.468,13.14720648,496.479999985055,165.467999990074,57.9999999985893,8.5,18.25
409,"SUPER HOT","ST","KNIT TOPS",13.14720648,4230.96,390,2146.158,13.14720648,4230.96000172075,2146.15799942697,390.000000019852,8.5,20.25
409,"SUPER HOT","ST","SHORTS",0.372631579,44.65,2,24.185,0.372631579,44.6499999949663,24.1849999990436,2.00000000017855,0,1.25
409,"SUPER HOT","ST","SKIRTS",3.559109312,353.05,17,221.16,3.559109312,353.049999939043,221.16000000702,17.0000000017081,1.5,6
409,"SUPER HOT","ST","SWEATERS",3.559109312,1486.58,74,785.066,3.559109312,1486.58000026314,785.066000214232,74.000000010919,1.5,6
409,"SUPER HOT","ST","WOVEN TOPS",4.294817814,2962.63,176,1724.368,4.294817814,2962.63000000703,1724.36800015474,175.999999990271,2,8
41,"SUPER HOT","ST","CAPRIS",0.593543089,142.08,7,62.965,0.593543089,142.080000006191,62.9649999929435,7.00000000593912,0,2.75
41,"SUPER HOT","ST","CAREER LONG BTMS",2.417779603,1706.35,73,829.185,2.417779603,1706.34999997567,829.185000038289,73.0000000014876,1,4.5
41,"SUPER HOT","ST","DENIM LONG BTMS",1.095026433,788.89,33,330.947,1.095026433,788.890000097847,330.94700003253,33.000000012957,0,4
41,"SUPER HOT","ST","DRESSES",1.120463994,1435.54,55,662.352,1.120463994,1435.54000013239,662.351999928719,54.9999999914911,0.5,4.5
41,"SUPER HOT","ST","JACKETS",0.453030847,649.72,23,256.957,0.453030847,649.719999602359,256.957000129172,22.9999999940612,0,1.5
41,"SUPER HOT","ST","KNIT BOTTOMS",10.4209208,300.48,28,118.328,10.4209208,300.480000008177,118.327999957785,27.9999999994122,6.75,14.75
41,"SUPER HOT","ST","KNIT TOPS",10.4209208,4560.33,460,2229.824,10.4209208,4560.33000029402,2229.82400045511,459.999999976211,6.75,20.25
41,"SUPER HOT","ST","SKIRTS",3.351701483,462.88,24,278.364,3.351701483,462.880000012563,278.364000020423,24.0000000020896,1.25,6
41,"SUPER HOT","ST","SWEATERS",3.351701483,1838.05,98,911.151,3.351701483,1838.04999996561,911.150999958331,98.0000000006159,1.25,6
41,"SUPER HOT","ST","WOVEN TOPS",4.147533747,2941.62,196,1500.498,4.147533747,2941.62000044679,1500.49799986919,195.99999998606,1.5,7.75
411,"SUPER HOT","ST","CAPRIS",0.341920618,237.89,11,113.392,0.341920618,237.890000013343,113.392000099075,11.0000000097352,0,2.75
411,"SUPER HOT","ST","CAREER LONG BTMS",2.660382351,1134.07,51,516.725,2.660382351,1134.07000025144,516.725000058111,50.9999999960831,0.75,4.25
411,"SUPER HOT","ST","DRESSES",1.510149395,1549.27,58,907.481,1.510149395,1549.2699999421,907.480999982509,57.999999995238,0.5,4.5
411,"SUPER HOT","ST","JACKETS",0.692839147,863.26,31,340.965,0.692839147,863.259999532448,340.964999920507,30.9999999996461,0,1.5
411,"SUPER HOT","ST","KNIT BOTTOMS",10.15864151,60.49,7,25.308,10.15864151,60.4900000295829,25.3079999922251,6.99999999682614,6.75,14.5
411,"SUPER HOT","ST","KNIT TOPS",10.15864151,6460.43,556,3333.931,10.15864151,6460.42999983113,3333.93099997067,555.999999971789,6.75,20
411,"SUPER HOT","ST","SKIRTS",3.56767171,554.96,26,362.215,3.56767171,554.959999970474,362.215000032659,25.9999999989069,1.25,5.75
411,"SUPER HOT","ST","SWEATERS",3.56767171,1887.34,102,958.722,3.56767171,1887.33999961605,958.722000003254,102.000000021229,1.25,5.75
